,Code,year,month,CO2Value,Name,Country,Latitude,Longitude,Elevation (meters),Time from GMT
5174,CPT,2017,64,02.44,Cape Point,South Africa,-34.352,18.489,230.0,+2 hours
5175,CPT,2017,74,02.99,Cape Point,South Africa,-34.352,18.489,230.0,+2 hours
5176,CPT,2017,84,03.03,Cape Point,South Africa,-34.352,18.489,230.0,+2 hours
5177,CPT,2017,94,02.86,Cape Point,South Africa,-34.352,18.489,230.0,+2 hours
5178,CPT,2017,10,402.88,Cape Point,South Africa,-34.352,18.489,230.0,+2 hours
5179,CPT,2017,11,403.19,Cape Point,South Africa,-34.352,18.489,230.0,+2 hours
5180,CPT,2017,12,403.47,Cape Point,South Africa,-34.352,18.489,230.0,+2 hours
5181,CRZ,1991,33,53.72,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5182,CRZ,1991,43,53.87,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5183,CRZ,1991,53,53.57,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5184,CRZ,1991,63,53.91,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5185,CRZ,1991,73,54.34,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5186,CRZ,1991,83,54.73,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5187,CRZ,1991,93,55.30,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5188,CRZ,1991,10,355.25,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5189,CRZ,1991,11,355.20,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5190,CRZ,1991,12,354.79,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5191,CRZ,1992,13,53.36,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5192,CRZ,1992,23,52.74,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5193,CRZ,1992,33,53.16,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5194,CRZ,1992,43,53.87,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5195,CRZ,1992,53,54.59,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5196,CRZ,1992,63,54.97,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5197,CRZ,1992,73,55.37,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5198,CRZ,1992,83,55.68,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5199,CRZ,1992,93,55.77,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5200,CRZ,1992,10,355.93,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5201,CRZ,1992,11,355.91,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5202,CRZ,1992,12,355.40,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5203,CRZ,1993,13,54.88,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5204,CRZ,1993,23,54.66,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5205,CRZ,1993,33,54.88,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5206,CRZ,1993,43,55.45,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5207,CRZ,1993,53,55.41,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5208,CRZ,1993,63,55.16,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5209,CRZ,1993,73,55.58,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5210,CRZ,1993,83,56.19,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5211,CRZ,1993,93,56.65,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5212,CRZ,1993,10,357.07,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5213,CRZ,1993,11,356.79,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5214,CRZ,1993,12,356.14,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5215,CRZ,1994,13,56.18,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5216,CRZ,1994,23,56.13,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5217,CRZ,1994,33,56.06,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5218,CRZ,1994,43,56.45,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5219,CRZ,1994,53,56.78,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5220,CRZ,1994,63,56.71,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5221,CRZ,1994,73,56.93,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5222,CRZ,1994,83,57.68,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5223,CRZ,1994,93,58.15,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5224,CRZ,1994,10,358.05,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5225,CRZ,1994,11,358.06,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5226,CRZ,1994,12,357.63,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5227,CRZ,1995,13,56.66,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5228,CRZ,1995,23,56.53,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5229,CRZ,1995,33,57.19,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5230,CRZ,1995,43,57.41,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5231,CRZ,1995,53,57.07,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5232,CRZ,1995,63,57.43,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5233,CRZ,1995,73,57.95,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5234,CRZ,1995,83,58.64,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5235,CRZ,1995,93,59.46,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5236,CRZ,1995,10,359.58,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5237,CRZ,1995,11,359.72,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5238,CRZ,1995,12,360.04,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5239,CRZ,1996,13,59.40,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5240,CRZ,1996,23,58.49,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5241,CRZ,1996,33,58.54,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5242,CRZ,1996,43,59.06,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5243,CRZ,1996,53,59.39,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5244,CRZ,1996,63,59.67,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5245,CRZ,1996,73,60.34,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5246,CRZ,1996,83,60.95,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5247,CRZ,1996,93,60.88,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5248,CRZ,1996,10,360.63,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5249,CRZ,1996,11,360.43,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5250,CRZ,1996,12,360.15,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5251,CRZ,1997,13,59.73,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5252,CRZ,1997,23,59.42,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5253,CRZ,1997,33,59.55,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5254,CRZ,1997,43,59.94,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5255,CRZ,1997,53,60.38,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5256,CRZ,1997,63,60.98,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5257,CRZ,1997,73,61.30,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5258,CRZ,1997,83,61.36,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5259,CRZ,1997,93,61.38,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5260,CRZ,1997,10,361.30,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5261,CRZ,1997,11,361.38,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5262,CRZ,1997,12,361.50,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5263,CRZ,1998,13,61.45,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5264,CRZ,1998,23,61.57,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5265,CRZ,1998,33,62.15,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5266,CRZ,1998,43,62.65,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5267,CRZ,1998,53,62.89,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5268,CRZ,1998,63,63.38,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5269,CRZ,1998,73,64.15,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5270,CRZ,1998,83,64.79,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5271,CRZ,1998,93,65.13,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5272,CRZ,1998,10,365.15,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5273,CRZ,1998,11,364.99,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5274,CRZ,1998,12,364.88,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5275,CRZ,1999,13,64.64,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5276,CRZ,1999,23,64.43,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5277,CRZ,1999,33,64.75,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5278,CRZ,1999,43,65.16,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5279,CRZ,1999,53,65.13,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5280,CRZ,1999,63,65.46,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5281,CRZ,1999,12,366.34,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5282,CRZ,2000,13,65.90,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5283,CRZ,2000,23,65.77,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5284,CRZ,2000,33,66.08,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5285,CRZ,2000,43,66.23,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5286,CRZ,2000,53,66.33,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5287,CRZ,2000,63,66.74,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5288,CRZ,2000,73,67.11,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5289,CRZ,2000,83,67.54,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5290,CRZ,2000,93,67.93,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5291,CRZ,2000,10,368.06,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5292,CRZ,2000,11,367.89,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5293,CRZ,2000,12,367.64,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5294,CRZ,2001,13,67.29,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5295,CRZ,2001,23,67.09,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5296,CRZ,2001,33,67.21,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5297,CRZ,2001,43,67.27,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5298,CRZ,2001,53,67.65,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5299,CRZ,2001,63,68.46,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5300,CRZ,2001,73,68.91,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5301,CRZ,2001,83,69.12,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5302,CRZ,2001,93,69.48,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5303,CRZ,2001,10,369.91,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5304,CRZ,2002,63,70.56,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5305,CRZ,2002,73,70.82,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5306,CRZ,2002,83,71.49,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5307,CRZ,2002,93,71.75,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5308,CRZ,2002,10,371.73,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5309,CRZ,2002,11,371.77,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5310,CRZ,2002,12,371.70,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5311,CRZ,2003,13,71.42,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5312,CRZ,2003,23,71.39,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5313,CRZ,2003,33,71.86,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5314,CRZ,2003,43,72.36,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5315,CRZ,2003,53,72.75,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5316,CRZ,2003,63,73.26,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5317,CRZ,2003,73,73.56,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5318,CRZ,2003,83,73.96,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5319,CRZ,2003,93,74.17,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5320,CRZ,2003,10,373.97,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5321,CRZ,2003,11,373.90,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5322,CRZ,2003,12,373.65,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5323,CRZ,2004,13,73.35,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5324,CRZ,2004,23,73.28,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5325,CRZ,2004,33,73.60,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5326,CRZ,2004,43,74.07,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5327,CRZ,2004,53,74.45,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5328,CRZ,2004,63,74.90,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5329,CRZ,2004,73,75.29,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5330,CRZ,2004,83,75.66,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5331,CRZ,2004,93,75.82,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5332,CRZ,2004,10,375.72,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5333,CRZ,2004,11,375.53,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5334,CRZ,2004,12,375.35,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5335,CRZ,2005,13,75.38,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5336,CRZ,2005,23,75.31,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5337,CRZ,2005,33,75.37,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5338,CRZ,2005,43,75.71,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5339,CRZ,2005,53,76.16,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5340,CRZ,2005,63,76.72,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5341,CRZ,2005,73,77.24,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5342,CRZ,2005,83,77.69,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5343,CRZ,2005,93,77.89,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5344,CRZ,2005,10,377.91,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5345,CRZ,2005,11,378.00,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5346,CRZ,2005,12,377.81,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5347,CRZ,2006,13,77.52,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5348,CRZ,2006,23,77.88,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5349,CRZ,2006,33,78.05,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5350,CRZ,2006,43,77.95,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5351,CRZ,2006,53,78.27,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5352,CRZ,2006,63,78.67,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5353,CRZ,2006,73,78.92,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5354,CRZ,2006,83,79.28,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5355,CRZ,2006,93,79.53,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5356,CRZ,2006,10,379.48,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5357,CRZ,2006,11,379.40,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5358,CRZ,2006,12,379.36,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5359,CRZ,2007,13,79.27,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5360,CRZ,2007,23,79.25,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5361,CRZ,2007,33,79.48,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5362,CRZ,2007,43,79.90,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5363,CRZ,2007,53,80.28,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5364,CRZ,2007,63,80.60,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5365,CRZ,2007,73,81.03,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5366,CRZ,2007,83,81.52,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5367,CRZ,2007,93,81.75,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5368,CRZ,2007,10,381.70,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5369,CRZ,2007,11,381.55,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5370,CRZ,2007,12,381.50,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5371,CRZ,2008,13,81.56,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5372,CRZ,2008,23,81.61,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5373,CRZ,2008,33,81.78,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5374,CRZ,2008,43,81.96,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5375,CRZ,2008,53,82.08,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5376,CRZ,2008,63,82.48,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5377,CRZ,2008,73,83.12,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5378,CRZ,2008,83,83.45,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5379,CRZ,2008,93,83.55,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5380,CRZ,2008,10,383.55,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5381,CRZ,2008,11,383.51,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5382,CRZ,2008,12,383.43,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5383,CRZ,2009,13,83.06,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5384,CRZ,2009,23,82.98,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5385,CRZ,2009,33,83.33,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5386,CRZ,2009,43,83.58,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5387,CRZ,2009,53,83.69,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5388,CRZ,2009,63,83.97,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5389,CRZ,2009,73,84.67,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5390,CRZ,2009,83,85.30,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5391,CRZ,2009,11,385.01,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5392,CRZ,2009,12,384.78,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5393,CRZ,2010,13,84.68,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5394,CRZ,2010,23,84.35,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5395,CRZ,2010,33,84.37,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5396,CRZ,2010,43,84.76,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5397,CRZ,2010,53,85.10,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5398,CRZ,2010,63,85.70,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5399,CRZ,2010,73,86.47,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5400,CRZ,2010,83,87.24,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5401,CRZ,2010,93,87.49,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5402,CRZ,2010,10,387.42,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5403,CRZ,2010,11,387.25,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5404,CRZ,2010,12,386.90,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5405,CRZ,2011,13,86.75,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5406,CRZ,2011,23,86.81,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5407,CRZ,2011,33,86.88,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5408,CRZ,2011,43,87.06,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5409,CRZ,2011,53,87.28,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5410,CRZ,2011,63,87.58,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5411,CRZ,2011,73,88.03,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5412,CRZ,2011,83,88.56,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5413,CRZ,2011,93,88.95,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5414,CRZ,2011,10,388.99,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5415,CRZ,2011,11,388.84,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5416,CRZ,2011,12,388.74,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5417,CRZ,2012,13,88.34,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5418,CRZ,2012,23,88.12,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5419,CRZ,2012,33,88.60,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5420,CRZ,2012,43,89.04,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5421,CRZ,2012,53,89.26,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5422,CRZ,2012,63,89.79,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5423,CRZ,2012,73,90.49,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5424,CRZ,2012,83,91.01,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5425,CRZ,2012,93,91.25,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5426,CRZ,2012,10,391.21,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5427,CRZ,2012,11,391.23,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5428,CRZ,2012,12,391.18,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5429,CRZ,2013,13,90.84,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5430,CRZ,2013,23,90.65,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5431,CRZ,2013,33,91.12,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5432,CRZ,2013,43,91.91,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5433,CRZ,2013,53,92.41,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5434,CRZ,2013,63,92.89,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5435,CRZ,2013,73,93.43,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5436,CRZ,2013,83,93.78,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5437,CRZ,2013,93,94.03,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5438,CRZ,2013,10,394.14,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5439,CRZ,2013,11,394.03,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5440,CRZ,2013,12,393.74,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5441,CRZ,2014,13,93.48,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5442,CRZ,2014,23,93.38,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5443,CRZ,2014,33,93.51,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5444,CRZ,2014,43,93.96,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5445,CRZ,2014,53,94.31,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5446,CRZ,2014,63,94.68,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5447,CRZ,2014,73,95.29,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5448,CRZ,2014,83,95.72,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5449,CRZ,2014,93,96.00,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5450,CRZ,2014,10,395.98,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5451,CRZ,2014,11,395.79,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5452,CRZ,2015,13,95.46,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5453,CRZ,2015,23,95.45,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5454,CRZ,2015,33,95.81,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5455,CRZ,2015,43,96.29,Crozet Island,France,-46.434,51.848,197.0,+5 hours
5456,CRZ,2015,53,96.48,Crozet Island,France,-46.434,51.848,197.0,+5 hours
